-12.9546038229867,-11.8985232684721,1.04665207651769,0.0002,0.00027138438633377,308.15
-11.9394974494846,-11.8990897895057,1.04735179660493,0.0012,0.00162772523095156,308.15
-11.5980409516683,-11.8996539341296,1.04805244400009,0.0022,0.00298309835723694,308.15
-11.3880858529696,-11.9002156974569,1.04875402052913,0.0032,0.00433750480048812,308.15
-11.2365170241776,-11.9007750746004,1.04945652802276,0.0042,0.005690945594527,308.15
-11.1181071209607,-11.9013320606672,1.05015996831645,0.0052,0.00704342177170186,308.15
-11.0211083088818,-11.9018866507662,1.05086434325044,0.0062,0.00839493436288998,308.15
-10.9390862080472,-11.9024388399992,1.05156965466974,0.0072,0.0097454843975002,308.15
-10.8681315377479,-11.9029886234721,1.05227590442416,0.0082,0.0110950729034756,308.15
-10.8056904260809,-11.9035359962816,1.05298309436834,0.0092,0.0124437009072962,308.15
-10.7500022411076,-11.9040809535289,1.05369122636172,0.0102,0.0137913694339811,308.15
-10.699801685876,-11.9046234903058,1.05440030226862,0.0112,0.0151380795070919,308.15
-10.6541488166532,-11.905163601709,1.0551103239582,0.0122,0.0164838321487345,308.15
-10.6123262491696,-11.9057012828275,1.0558212933045,0.0132,0.017828628379562,308.15
-10.573774006102,-11.9062365287509,1.05653321218644,0.0142,0.0191724692187775,308.15
-10.5380465883498,-11.9067693345662,1.05724608248788,0.0152,0.0205153556841363,308.15
-10.504783751443,-11.907299695357,1.05795990609758,0.0162,0.0218572887919485,308.15
-10.4736900502549,-11.9078276062077,1.05867468490923,0.0172,0.023198269557082,308.15
-10.4445201729282,-11.9083530621975,1.05939042082151,0.0182,0.0245382989929646,308.15
-10.417068202762,-11.9088760584045,1.06010711573804,0.0192,0.0258773781115865,308.15
-10.3911596095659,-11.9093965899058,1.06082477156744,0.0202,0.0272155079235035,308.15
-10.3666451780646,-11.9099146517743,1.06154339022334,0.0212,0.0285526894378386,308.15
-10.3433963369789,-11.910430239082,1.06226297362438,0.0222,0.0298889236622854,308.15
-10.3213015180726,-11.9109433469006,1.06298352369425,0.0232,0.03122421160311,308.15
-10.300263284104,-11.9114539702956,1.06370504236168,0.0242,0.032558554265154,308.15
-10.280196038699,-11.9119621043348,1.06442753156048,0.0252,0.0338919526518368,308.15
-10.2610241821455,-11.9124677440817,1.06515099322953,0.0262,0.0352244077651578,308.15
-10.2426806128188,-11.9129708845978,1.06587542931283,0.0272,0.0365559206056996,308.15
-10.2251054992935,-11.9134715209439,1.06660084175949,0.0282,0.03788649217263,308.15
-10.2082452665261,-11.9139696481764,1.06732723252377,0.0292,0.0392161234637046,308.15
-10.1920517528185,-11.9144652613526,1.06805460356507,0.0302,0.0405448154752694,308.15
-10.1764815041548,-11.9149583555272,1.06878295684795,0.0312,0.0418725692022631,308.15
-10.1614951799098,-11.9154489257508,1.06951229434218,0.0322,0.0431993856382199,308.15
-10.1470570494757,-11.9159369670761,1.07024261802272,0.0332,0.0445252657752716,308.15
-10.1331345635957,-11.9164224745496,1.07097392986975,0.0342,0.0458502106041502,308.15
-10.1196979875155,-11.9169054432192,1.0717062318687,0.0352,0.0471742211141907,308.15
-10.106720085512,-11.9173858681292,1.07243952601024,0.0362,0.0484972982933331,308.15
-10.0941758484314,-11.917863744323,1.07317381429031,0.0372,0.0498194431281249,308.15
-10.0820422573767,-11.9183390668414,1.07390909871017,0.0382,0.051140656603724,308.15
-10.0702980779379,-11.9188118307249,1.07464538127634,0.0392,0.0524609397039006,308.15
-10.0589236803354,-11.9192820310112,1.07538266400071,0.0402,0.05378029341104,308.15
-10.0479008816805,-11.9197496627346,1.07612094890047,0.0412,0.0550987187061449,308.15
-10.0372128071508,-11.920214720932,1.07686023799821,0.0422,0.0564162165688377,308.15
-10.0268437674212,-11.9206772006349,1.07760053332186,0.0432,0.0577327879773634,308.15
-10.0167791501252,-11.9211370968748,1.07834183690478,0.0442,0.0590484339085913,308.15
-10.007005323465,-11.9215944046815,1.07908415078571,0.0452,0.0603631553380182,308.15
-9.99750955036337,-11.9220491190809,1.07982747700884,0.0462,0.0616769532397701,308.15
-9.98827991181341,-11.9225012351007,1.0805718176238,0.0472,0.062989828586605,308.15
-9.97930523826334,-11.9229507477657,1.0813171746857,0.0482,0.0643017823499154,308.15
-9.97057504804818,-11.9233976520991,1.08206355025511,0.0492,0.0656128154997305,308.15
-9.96207949201503,-11.9238419431212,1.08281094639814,0.0502,0.0669229290047183,308.15
-9.95380930361338,-11.9242836158538,1.08355936518637,0.0512,0.0682321238321887,308.15
-9.94575575380671,-11.9247226653137,1.08430880869696,0.0522,0.0695404009480952,308.15
-9.93791061028036,-11.9251590865189,1.08505927901262,0.0532,0.0708477613170378,308.15
-9.9302661004191,-11.9255928744864,1.08581077822161,0.0542,0.0721542059022649,308.15
-9.92281487769853,-11.9260240242277,1.08656330841783,0.0552,0.073459735665676,308.15
-9.91554999107209,-11.9264525307574,1.08731687170075,0.0562,0.0747643515678239,308.15
-9.90846485707939,-11.9268783890867,1.0880714701755,0.0572,0.0760680545679173,308.15
-9.90155323433961,-11.9273015942272,1.08882710595284,0.0582,0.0773708456238227,308.15
-9.89480920025764,-11.927722141186,1.08958378114921,0.0592,0.0786727256920672,308.15
-9.88822712965945,-11.92814002497,1.09034149788674,0.0602,0.0799736957278405,308.15
-9.88180167517299,-11.9285552405867,1.09110025829326,0.0612,0.0812737566849975,308.15
-9.87552774923643,-11.9289677830429,1.09186006450233,0.0622,0.0825729095160605,308.15
-9.86940050750489,-11.9293776473385,1.09262091865325,0.0632,0.0838711551722215,308.15
